trajID,t,x,y,z
416,18,29,184.5,0
416,19,13.1666666666667,184.833333333333,0
417,1,46.5,106.5,0
417,2,74.5,105,0
417,3,102.5,104,0
417,4,131.5,103,0
417,5,160,102,0
417,6,189,101,0
417,7,218.5,99.5,0
417,8,249,98,0
417,9,279,97,0
417,10,309,95.6666666666667,0
418,1,59,57.5,0
418,2,90,55.5,0
418,3,122,54,0
418,4,154,52.5,0
418,5,186,50.5,0
418,6,218.5,49.5,0
418,7,252,48,0
418,8,286,46,0
418,9,319.333333333333,44.5,0
419,1,321,186.5,0
419,2,304,187,0
419,3,287.5,187.5,0
419,4,271,187.5,0
419,5,255,188,0
419,6,238.5,188,0
419,7,222,188.5,0
419,8,206.5,188.5,0
419,9,190.5,188.5,0
419,10,174,189.5,0
419,11,159,189.5,0
419,12,143,189.5,0
419,13,128,190,0
419,14,113,190.5,0
419,15,98,190.5,0
419,16,82,191,0
419,17,67.5,191,0
419,18,53,191.5,0
419,19,37,192,0
419,20,22,192.333333333333,0
420,1,48,124.5,0
420,2,77.5,124,0
420,3,107,122.5,0
420,4,137,121.5,0
420,5,167.5,120.5,0
420,6,198.5,119.5,0
420,7,230,118.5,0
420,8,262,117.5,0
420,9,294.5,116,0
420,10,326.5,114.833333333333,0
421,1,224.5,167,0
421,2,179.5,168,0
421,3,157.5,168,0
421,4,135.5,168.5,0
421,5,114,169.5,0
421,6,93,170,0
421,7,71.5,170,0
421,8,50,171,0
421,9,29,171,0
421,10,7.66666666666667,171.333333333333,0
422,1,69,84.5,0
422,2,93.5,83.5,0
422,3,119,82,0
422,4,145,81,0
422,5,170.5,80,0
422,6,196.5,79,0
422,7,225,78,0
422,8,252,76.5,0
422,9,278.5,75.5,0
422,10,305.833333333333,74.3333333333333,0
423,1,304,169.5,0
423,2,282.5,169.5,0
423,3,260,170.5,0
423,4,239.5,170.5,0
423,5,218,171.5,0
423,6,196.5,171.5,0
423,7,176,172.5,0
423,8,155.5,172.5,0
423,9,135.5,173,0
423,10,115,173.5,0
423,11,95,174,0
423,12,75,175,0
423,13,55.5,175,0
423,14,36,176,0
423,15,16.3333333333333,176.666666666667,0
424,1,34.5,99,0
424,2,64.5,98.5,0
424,3,95,96.5,0
424,4,125.5,95.5,0
424,5,155.5,94.5,0
424,6,186,93.5,0
424,7,217,92.5,0
424,8,249,91.5,0
424,9,280.5,90,0
424,10,313.5,89,0
424,11,345.666666666667,87.8333333333333,0
425,1,186,188.5,0
425,2,170.5,188.5,0
425,3,155.5,188.5,0
425,4,140.5,189.5,0
425,5,125.5,189.5,0
425,6,111,189.5,0
425,7,96,189.5,0
425,8,81.5,190.5,0
425,9,67,190.5,0
425,10,52.5,190.5,0
425,11,37.5,191.5,0
425,12,22.8333333333333,191.833333333333,0
426,1,324,176.5,0
426,2,286.5,177,0
426,3,268,177,0
426,4,249.5,177.5,0
426,5,231.5,178,0
426,6,213,178.5,0
426,7,195.5,178.5,0
426,8,177.5,179,0
426,9,160.5,179,0
426,10,143,180,0
426,11,125.5,180.5,0
426,12,108,181,0
426,13,91.5,181,0
426,14,75,181,0
426,15,57.5,182,0
426,16,41,182,0
426,17,24.5,182,0
426,18,7.66666666666667,182.333333333333,0
427,1,323,186,0
427,2,307,186,0
427,3,291,186.5,0
427,4,275.5,187,0
427,5,259.5,187,0
427,6,244,187,0
427,7,228.5,187.5,0
427,8,213.5,187.5,0
427,9,197.5,188,0
427,10,182.5,188.5,0
427,11,167.5,188.5,0
427,12,153,188.5,0
427,13,138,189.5,0
427,14,123,189.5,0
427,15,109,189.5,0
427,16,94,189.5,0
427,17,79.5,190.5,0
427,18,65.5,190.5,0
427,19,51,190.5,0
427,20,36.5,191,0
427,21,22.1666666666667,191.166666666667,0
428,1,44.5,121.5,0
428,2,69.5,121,0
428,3,94.5,120,0
428,4,120.5,119,0
428,5,146.5,118.5,0
428,6,172.5,117.5,0
428,7,198.5,116.666666666667,0
429,1,55,103,0
429,2,78,101.5,0
429,3,101,100.5,0
429,4,125,99.5,0
429,5,149,98.5,0
429,6,173.5,97.5,0
429,7,198,96.5,0
429,8,222.5,95.5,0
429,9,247,94.5,0
430,1,318.5,165.5,0
430,2,295.5,166.5,0
430,3,272.5,166.5,0
430,4,252,167,0
430,5,230.5,168,0
430,6,206.5,168,0
430,7,186,168.5,0
430,8,165.5,169,0
430,9,144,169.5,0
430,10,123,170.5,0
430,11,102,171,0
430,12,85,171.5,0
430,13,62,171.5,0
430,14,42,172,0
430,15,22,172.5,0
430,16,1,172.833333333333,0
431,1,327.5,195.5,0
431,2,314.5,196.5,0
431,3,300.5,196.5,0
431,4,287.5,196.5,0
431,5,273,196.5,0
431,6,260,197.5,0
431,7,247,197.5,0
431,8,233.5,197.5,0
431,9,220.5,197.5,0
431,10,207.5,198.5,0
431,11,195,198,0
431,12,182,198.5,0
431,13,170,199.5,0
431,14,157.5,199,0
431,15,144.5,199,0
431,16,132,199.166666666667,0
432,1,325,187,0
432,2,308,187.5,0
432,3,291.5,187.5,0
432,4,275.5,187.5,0
432,5,259.5,188.5,0
432,6,243.5,188.5,0
432,7,228,188.5,0
432,8,212.5,189,0
432,9,197,189.5,0
432,10,181.5,189.5,0
432,11,166.5,190,0
432,12,151.5,190,0
432,13,136.5,190.5,0
432,14,121.5,190.5,0
432,15,106.5,191,0
432,16,92,191.5,0
432,17,77,191.5,0
432,18,62.5,192,0
432,19,47.8333333333333,192.333333333333,0
433,1,48,104.5,0
433,2,72.5,103.5,0
433,3,98,102.5,0
433,4,122.5,101.5,0
433,5,148.5,101,0
433,6,174.5,99.5,0
433,7,201,99,0
433,8,227,98,0
433,9,254,97,0
433,10,281.5,95.5,0
433,11,309,95,0
433,12,336.333333333333,94,0
434,1,54,47,0
434,2,76,46,0
434,3,98,45,0
434,4,119,44,0
434,5,141.5,43.5,0
434,6,164,42.5,0
434,7,186,41.5,0
434,8,208.5,40.5,0
434,9,232,39.5,0
434,10,255,38.5,0
434,11,278.5,38.5,0
434,12,302.5,37,0
434,13,326,36.1666666666667,0
435,1,315,186,0
435,2,299.5,185,0
435,3,284,184.5,0
435,4,268.5,184.5,0
435,5,254.5,185,0
435,6,239.5,186.5,0
435,7,223.5,186.5,0
435,8,208.5,186.5,0
435,9,193.5,186.5,0
435,10,179,186.5,0
435,11,164,186.5,0
435,12,149.5,186.5,0
435,13,134.5,186.5,0
435,14,120,185,0
435,15,105,186,0
435,16,90.5,187.5,0
435,17,76.5,187.5,0
435,18,62.5,187.5,0
435,19,48,188,0
435,20,33,188,0
435,21,18.5,188.166666666667,0
436,1,50.5,122.5,0
436,2,74,122,0
436,3,98,121,0
436,4,123,120,0
436,5,147,119,0
436,6,172.5,118,0
436,7,197.5,117.5,0
436,8,223.5,116.5,0
436,9,249.5,115.5,0
436,10,276,114.5,0
436,11,302.5,113.5,0
436,12,328.833333333333,112.5,0
437,1,317.5,180,0
437,2,298.5,180,0
437,3,279,181,0
437,4,260.5,181,0
437,5,241.5,181,0
437,6,223,181,0
437,7,205,182,0
437,8,186.5,182,0
437,9,168.5,182,0
437,10,150.5,182,0
437,11,133.5,182.5,0
437,12,116,183,0
437,13,98.5,183,0
437,14,81.5,183.5,0
437,15,65,183.5,0
437,16,48,184,0
437,17,31.5,184,0
437,18,14.8333333333333,184.166666666667,0
438,1,303,167.5,0
438,2,281.5,168,0
438,3,260,168.5,0
438,4,239,168.5,0
438,5,217.5,169,0
438,6,197,170,0
438,7,176,170,0
438,8,156,171,0
438,9,136,171,0
438,10,115,171.5,0
438,11,96,172,0
438,12,76,172.5,0
438,13,56.5,173,0
438,14,37,173.5,0
438,15,17.3333333333333,174,0
439,1,49.5,53,0
439,2,73,52,0
439,3,96,51,0
439,4,120,50,0
439,5,144.5,49,0
439,6,169,48,0
439,7,194,47,0
439,8,219,46,0
439,9,245,44.5,0
439,10,270.5,43.5,0
439,11,296.5,42.5,0
439,12,322.333333333333,41.3333333333333,0
440,1,313.5,194.5,0
440,2,297.5,194.5,0
440,3,281,195,0
440,4,265,194.5,0
440,5,249.5,195,0
440,6,234,195,0
440,7,219.5,196,0
440,8,202,196,0
440,9,187.5,196,0
440,10,174,196.5,0
440,11,158.833333333333,196.666666666667,0
441,1,320.5,178.5,0
441,2,301.5,179,0
441,3,282.5,179,0
441,4,263,179.5,0
441,5,244.5,179.5,0
441,6,225.5,180.5,0
441,7,207.5,180.5,0
441,8,189,180.833333333333,0
442,1,47.5,122,0
442,2,71,121,0
442,3,94.5,120,0
442,4,118,119,0
443,1,41.5,103.5,0
443,2,67,102,0
443,3,92.5,101,0
443,4,119,100,0
443,5,145.5,99,0
443,6,172,98,0
443,7,199.5,97,0
443,8,226.5,96,0
443,9,254.5,95,0
443,10,283,94,0
443,11,311.5,92.5,0
443,12,339.833333333333,91.3333333333333,0
444,1,38.5,123.5,0
444,2,63.5,122.5,0
444,3,88,121.5,0
444,4,114,120.5,0
444,5,152.5,119,0
444,6,179,118,0
444,7,218.5,117,0
444,8,245.5,116,0
444,9,286.5,114.5,0
444,10,322.333333333333,113.333333333333,0
445,1,320.5,176.5,0
445,2,301,177,0
445,3,281.5,177,0
445,4,262,178,0
445,5,243,178,0
445,6,224,178,0
445,7,205.5,179,0
445,8,186.5,179,0
445,9,159,179.5,0
445,10,141,180,0
445,11,114,180.5,0
445,12,96,181,0
445,13,69.5,181.5,0
445,14,43.5,182,0
445,15,26,182.5,0
445,16,2.66666666666667,183,0
446,1,321.5,166.5,0
446,2,299.5,166.5,0
446,3,277.5,167.5,0
446,4,255.5,167.5,0
446,5,223,168,0
446,6,202,169,0
446,7,171,169.5,0
446,8,150,169.5,0
446,9,119.5,170.5,0
446,10,90.5,172,0
446,11,70,172,0
446,12,50.5,172,0
446,13,31,173,0
446,14,11.1666666666667,173.333333333333,0
447,1,35.5,104.5,0
447,2,61,103.5,0
447,3,100,102,0
447,4,140,100.5,0
447,5,166.5,99.5,0
447,6,194,98.5,0
447,7,222,97,0
447,8,250,96,0
447,9,278.5,95,0
447,10,306.5,94,0
447,11,334.666666666667,93,0
448,1,326.5,195,0
448,2,311,195,0
448,3,295.5,196,0
448,4,278.5,196,0
448,5,256,196.5,0
448,6,241.5,196.5,0
448,7,218.5,197.5,0
448,8,204,197.5,0
448,9,180.5,198,0
448,10,159,198.5,0
448,11,144,199,0
448,12,131,200,0
448,13,116,200.5,0
448,14,102.5,200,0
448,15,87.5,200,0
448,16,73.5,201.5,0
448,17,60.5,201,0
448,18,40.5,202,0
448,19,26,202.5,0
448,20,10.1666666666667,202.833333333333,0
449,1,69,60.5,0
449,2,92.5,59,0
449,3,117,58,0
449,4,140.5,57,0
449,5,165.5,56,0
449,6,189.5,54.5,0
449,7,215,53.5,0
449,8,252,52,0
449,9,277,50.5,0
449,10,306.166666666667,49.1666666666667,0
450,1,35.5,84.5,0
450,2,61.5,83,0
450,3,87,81.5,0
450,4,113,80.5,0
450,5,152,79,0
450,6,179.5,78,0
450,7,208.5,77,0
450,8,236.5,75,0
450,9,263,74,0
450,10,290.5,73,0
450,11,317.833333333333,71.6666666666667,0
451,1,318,186,0
451,2,300,186.5,0
451,3,273.5,186.5,0
451,4,255.5,187.5,0
451,5,238.5,187.5,0
451,6,221,187.5,0
451,7,204,188,0
451,8,187,188.5,0
451,9,170,188.5,0
451,10,153,189,0
451,11,137,189.5,0
451,12,120,189.5,0
451,13,104,190,0
451,14,87,190,0
451,15,71,190.5,0
451,16,55,191,0
451,17,39,191,0
451,18,23,191.5,0
451,19,7,191.833333333333,0
452,1,42.5,62,0
452,2,67.5,60.5,0
452,3,91.5,58,0
452,4,116.5,58,0
452,5,141.5,56.5,0
452,6,165.5,55.5,0
452,7,191.5,54.5,0
452,8,218,51.5,0
452,9,243.5,50.5,0
452,10,270.5,50,0
452,11,297.5,47.5,0
452,12,324,46.1666666666667,0
453,1,307.5,177,0
453,2,287,177.5,0
453,3,266.5,178,0
453,4,246.5,178,0
453,5,227,178.5,0
453,6,208,179,0
453,7,187,179,0
453,8,169,180,0
453,9,150,180,0
453,10,130.5,180,0
453,11,112,181,0
453,12,92.5,181,0
453,13,65,182,0
453,14,47,182,0
453,15,28.5,183,0
453,16,7.16666666666667,183.666666666667,0
454,1,45.5,119,0
454,2,70,118,0
454,3,95.5,117.5,0
454,4,121,116.5,0
454,5,146.5,115.5,0
454,6,172.5,114.5,0
454,7,198.5,113.5,0
454,8,238.5,112.5,0
454,9,265.5,111.5,0
454,10,293,110.5,0
454,11,324.5,109.5,0
455,1,65,103,0
455,2,92,101.5,0
455,3,118.5,100.5,0
455,4,144,99.5,0
455,5,171.5,98.5,0
455,6,199.5,97,0
455,7,228,95.5,0
455,8,256.5,94,0
455,9,285,94.5,0
455,10,313.5,93.6666666666667,0
456,1,308.5,167,0
456,2,286.5,168,0
456,3,264.5,168,0
456,4,243,169,0
456,5,221,169,0
456,6,200,170,0
456,7,178.5,170,0
456,8,157.5,170.5,0
456,9,137,171,0
456,10,116.5,171.5,0
456,11,95.5,172.5,0
456,12,75.5,173,0
456,13,55.5,173.5,0
456,14,36,174.5,0
456,15,16.1666666666667,175.166666666667,0
457,1,38.5,82.5,0
457,2,66,81.5,0
457,3,95,80,0
457,4,123.5,79,0
457,5,153,77.5,0
457,6,181.5,76,0
457,7,213.5,75,0
457,8,243.5,73.5,0
457,9,274,72.5,0
457,10,304.5,71.5,0
457,11,334.833333333333,70.3333333333333,0
458,1,323,195,0
458,2,308.5,195,0
458,3,293,196,0
458,4,277.5,196,0
458,5,262,196,0
458,6,247.5,196,0
458,7,233,196.5,0
458,8,218,196,0
458,9,203.5,196,0
458,10,189,196,0
458,11,174.5,197.5,0
458,12,160.5,197.5,0
458,13,146.5,197,0
458,14,132.5,198,0
458,15,118.5,198,0
458,16,104.5,198.5,0
458,17,91,198.5,0
458,18,76.5,199.5,0
458,19,63.5,199.5,0
458,20,49.5,199.5,0
458,21,36.5,200,0
458,22,23.1666666666667,200.166666666667,0
459,1,59,59,0
459,2,88.5,57.5,0
459,3,118,56,0
459,4,148,55,0
459,5,177,52,0
459,6,208.5,50.5,0
459,7,240,49.5,0
459,8,270.5,48.5,0
459,9,303,46.5,0
459,10,334.5,45.1666666666667,0
460,1,322,167.5,0
460,2,299.5,168,0
460,3,277,168.5,0
460,4,255,169,0
460,5,233.5,169,0
460,6,212,170,0
460,7,190.5,170,0
460,8,169.5,171,0
460,9,148.5,171,0
460,10,128,171.5,0
460,11,107.5,171.5,0
460,12,87.5,172,0
460,13,67,173,0
460,14,47,173,0
460,15,27.5,173.5,0
460,16,7.5,174,0
461,1,321.5,185.5,0
461,2,301.5,185.5,0
461,3,282,186,0
461,4,263,186.5,0
461,5,243,186.5,0
461,6,223.5,188,0
461,7,205.5,187.5,0
461,8,187.5,187.5,0
461,9,168.5,188,0
461,10,149,189,0
461,11,131,188,0
461,12,112.5,189,0
461,13,93.5,189,0
461,14,75,189.5,0
461,15,58,189.5,0
461,16,40.5,191,0
461,17,22.5,190.5,0
461,18,5,190.833333333333,0
462,1,304.5,167,0
462,2,281.5,167,0
462,3,259.5,168,0
462,4,238,168.5,0
462,5,215,169,0
462,6,194,169.5,0
462,7,172.5,170,0
462,8,150.666666666667,170.5,0
463,1,43,85,0
463,2,70,84,0
463,3,98,83,0
463,4,127,81,0
463,5,155.5,80,0
463,6,186.5,79,0
463,7,216,77.6666666666667,0
464,1,325,193.5,0
464,2,308,194,0
464,3,289.5,194,0
464,4,272.5,194,0
464,5,256,194.5,0
464,6,240,195,0
464,7,223,195,0
464,8,206.5,195.5,0
464,9,190,195.5,0
464,10,174,196,0
464,11,158.5,196.5,0
464,12,142.5,196.5,0
464,13,126.5,197,0
464,14,111,196.5,0
464,15,95,197.5,0
464,16,79.5,197.5,0
464,17,64,198,0
464,18,49.5,198.5,0
464,19,33,198.5,0
464,20,17.5,198.833333333333,0
465,1,46.5,63,0
465,2,74.5,62,0
465,3,103,60,0
465,4,132.5,58.5,0
465,5,162,57.5,0
465,6,191.5,55.5,0
465,7,222,52.5,0
465,8,252.5,51,0
465,9,284,51,0
465,10,314.833333333333,49.5,0
466,1,35.5,104.5,0
466,2,62,103.5,0
466,3,91,102.5,0
466,4,119,101.5,0
466,5,145.5,100.5,0
466,6,174.5,99,0
466,7,204,98,0
466,8,233.5,96.5,0
466,9,265,95.5,0
466,10,297,94.5,0
466,11,328,93.3333333333333,0
467,1,170,188.5,0
467,2,152.5,189,0
467,3,135.5,189,0
467,4,118.5,189.5,0
467,5,101.5,190,0
467,6,85,190,0
467,7,69,190,0
467,8,52.5,191,0
467,9,36.5,191,0
467,10,20.3333333333333,191.333333333333,0
468,1,327,185,0
468,2,308.5,185,0
468,3,290.5,185.5,0
468,4,272,185.5,0
468,5,254,186,0
468,6,236,186.5,0
468,7,218.5,186.5,0
468,8,201.5,186.5,0
468,9,183.5,187.5,0
468,10,166.5,187.5,0
468,11,149.5,187.5,0
468,12,132.5,188.5,0
468,13,116,188.5,0
468,14,99,188.5,0
468,15,83,189.5,0
468,16,66,189.5,0
468,17,50,189.5,0
468,18,33.5,190.5,0
468,19,17,190.833333333333,0
469,1,32.5,106,0
469,2,59,105,0
469,3,85,104,0
469,4,112,103,0
469,5,139.5,102,0
469,6,167,101,0
469,7,194.5,100,0
469,8,223,98.5,0
469,9,252.5,97.5,0
469,10,281.5,96.5,0
469,11,311.5,95.5,0
469,12,341,94.5,0
470,1,307.5,168,0
470,2,286,168.5,0
470,3,264.5,168.5,0
470,4,243.5,169.5,0
470,5,222,169.5,0
470,6,201,170.5,0
470,7,180.5,170.5,0
470,8,160,171.5,0
470,9,140,171.5,0
470,10,119.5,172,0
470,11,100,172.5,0
470,12,80.5,173,0
470,13,60.5,173,0
470,14,41.5,173.5,0
470,15,22,173.833333333333,0
471,1,316.5,179,0
471,2,297,179,0
471,3,278,179.5,0
471,4,259.5,180,0
471,5,231,180,0
471,6,212,180,0
471,7,194,181,0
471,8,176,181,0
471,9,158,181.5,0
471,10,140.5,182,0
471,11,122.5,182,0
471,12,105,182,0
471,13,87.5,183,0
471,14,70.5,183,0
471,15,53,183.5,0
471,16,35.5,184,0
471,17,18.1666666666667,184.333333333333,0
472,1,56.5,121,0
472,2,81.5,120.5,0
472,3,107.5,121.5,0
472,4,133.5,118.5,0
472,5,159,118,0
472,6,185,116.5,0
472,7,211.5,117.5,0
472,8,238,116.5,0
472,9,265,115.5,0
472,10,305,114.5,0
472,11,336.166666666667,113.5,0
473,1,330,195,0
473,2,319,195,0
473,3,302.5,195,0
473,4,286,195,0
473,5,270,195.5,0
473,6,254,195,0
473,7,238.5,194,0
473,8,223,196,0
473,9,207,196,0
473,10,192,196,0
473,11,176,197.5,0
473,12,161,197,0
473,13,146,197,0
473,14,131,197.5,0
473,15,115.5,198,0
473,16,101,197,0
473,17,78.5,198.5,0
473,18,64,197.5,0
473,19,49,199.5,0
473,20,27.5,198,0
473,21,10.5,197.833333333333,0
474,1,322,176.5,0
474,2,292.5,177.5,0
474,3,272,177.5,0
474,4,252.5,178,0
474,5,223.5,178.5,0
474,6,204.5,178.5,0
474,7,185.5,179.5,0
474,8,166.5,179.5,0
474,9,148.5,180,0
474,10,129.5,180.5,0
474,11,111.5,180.5,0
474,12,93.5,181,0
474,13,75.5,181.5,0
474,14,57.5,181.5,0
474,15,39,182,0
474,16,20.8333333333333,182.333333333333,0
475,1,44.5,80.5,0
475,2,68.5,79.5,0
475,3,94,78.5,0
475,4,118.5,77.5,0
475,5,144,75.5,0
475,6,167,74.5,0
475,7,195.5,73.5,0
475,8,225.5,72.5,0
475,9,253.5,71,0
475,10,279,70,0
475,11,309,69,0
475,12,336.833333333333,67.8333333333333,0
476,1,46.5,56.5,0
476,2,70.5,55,0
476,3,92.5,54,0
476,4,116,53,0
476,5,140,51.5,0
476,6,163.5,50.5,0
476,7,200,48.5,0
476,8,224,47.5,0
476,9,249,45.5,0
476,10,273.5,44.5,0
476,11,299,43.5,0
476,12,324,42.1666666666667,0
477,1,306.5,177,0
477,2,285,177,0
477,3,264.5,178,0
477,4,243.5,178,0
477,5,223.5,178.5,0
477,6,203,179,0
477,7,183,179.5,0
477,8,163,179.5,0
477,9,143.5,180,0
477,10,123.666666666667,180.333333333333,0
478,1,44,105,0
478,2,78.5,103.5,0
478,3,101.5,102.5,0
478,4,125,101.5,0
478,5,148.5,101,0
478,6,172.5,100,0
478,7,196,99,0
478,8,220.5,98,0
478,9,245.5,97,0
478,10,270,96,0
478,11,295,95,0
478,12,319.833333333333,94,0
479,1,315.5,194,0
479,2,299.5,194.5,0
479,3,283.5,195,0
479,4,269,195,0
479,5,253.5,195.5,0
479,6,239,195,0
479,7,224.5,195,0
479,8,209,195.5,0
479,9,194.5,196,0
479,10,179.5,196,0
479,11,165.5,196.5,0
479,12,150.5,196.5,0
479,13,136.5,195.5,0
479,14,122,196,0
479,15,107.5,197,0
479,16,93.5,197,0
479,17,79.5,197.5,0
479,18,65.5,198.5,0
479,19,51,198,0
479,20,37.5,198.5,0
479,21,23,199,0
479,22,8.83333333333333,199.166666666667,0
480,1,37,103.5,0
480,2,60,102.5,0
480,3,83,102,0
480,4,106,101,0
480,5,129.5,100,0
480,6,153.5,99,0
480,7,178,98,0
480,8,202.5,97.5,0
480,9,227,96.5,0
480,10,252,95.5,0
480,11,277.5,94.5,0
480,12,303.5,93.5,0
480,13,329,92.5,0
481,1,44.5,84,0
481,2,67.5,83,0
481,3,93.5,81.5,0
481,4,118,80.5,0
481,5,143.5,79,0
481,6,170,78,0
481,7,198.5,76.5,0
481,8,229,75.5,0
481,9,251.5,74.5,0
481,10,279.5,73,0
481,11,312.5,71.5,0
481,12,340.333333333333,70.1666666666667,0
482,1,322.5,192.5,0
482,2,306.5,192.5,0
482,3,290.5,193,0
482,4,274.5,192,0
482,5,259,192.5,0
482,6,244,193.5,0
482,7,228.5,194,0
482,8,213,193,0
482,9,197.5,193,0
482,10,183.5,194.5,0
482,11,168.5,195,0
482,12,153.5,195,0
482,13,138.5,194.5,0
482,14,124,194.5,0
482,15,109.5,196,0
482,16,95,195.5,0
482,17,80.5,195.5,0
482,18,66,196.5,0
482,19,52,196.5,0
482,20,38,197,0
482,21,24,197,0
482,22,10,197.166666666667,0
483,1,305.5,169,0
483,2,285,169,0
483,3,264.5,169.5,0
483,4,244,170,0
483,5,223.5,170,0
483,6,203,170.5,0
483,7,183,171,0
483,8,163.5,171.5,0
483,9,143.5,172,0
483,10,124,172,0
483,11,105,172.5,0
483,12,85,173,0
483,13,66,173,0
483,14,47,173.5,0
483,15,28.5,174,0
483,16,9.66666666666667,174.333333333333,0
484,1,55.5,83,0
484,2,83,81.5,0
484,3,111,80.5,0
484,4,139.5,79,0
484,5,167.5,77.5,0
484,6,197.5,76.5,0
484,7,227.5,75,0
484,8,257.5,74,0
484,9,288,72.5,0
484,10,318.166666666667,71.1666666666667,0
485,1,38,101.5,0
485,2,59.5,101,0
485,3,79.5,100,0
485,4,100.5,99,0
485,5,123.5,98,0
485,6,145.5,97,0
485,7,168,96,0
485,8,190.5,95,0
485,9,213.5,94.5,0
485,10,236.5,93.5,0
485,11,260,92.5,0
485,12,284,91.5,0
485,13,308.5,90.5,0
485,14,332.5,89.5,0
486,1,319.5,167,0
486,2,298,167,0
486,3,277,167.5,0
486,4,256,168,0
486,5,235.5,168.5,0
486,6,215,169.5,0
486,7,194.5,170,0
486,8,174,170.5,0
486,9,154.5,171,0
486,10,135,171,0
486,11,115.166666666667,171.333333333333,0
487,1,317,176.5,0
487,2,297.5,177.5,0
487,3,277,177.5,0
487,4,257.5,178,0
487,5,238,178.5,0
487,6,219,178.5,0
487,7,200,179,0
487,8,181,179.5,0
487,9,162.5,179.5,0
487,10,144,180,0
487,11,126,180,0
487,12,108,181,0
487,13,89.5,181,0
487,14,72,181.5,0
487,15,53.5,182,0
487,16,36,182,0
487,17,18.1666666666667,182.333333333333,0
488,1,55,53.5,0
488,2,80,52,0
488,3,106,51,0
488,4,130.5,50,0
488,5,155,48.5,0
488,6,181,47.5,0
488,7,208,46,0
488,8,234,44.5,0
488,9,261,43.5,0
488,10,288.5,42,0
488,11,315.333333333333,40.6666666666667,0
489,1,321.5,172.5,0
489,2,300.5,172.5,0
489,3,279,173.5,0
489,4,258.5,173.5,0
489,5,238,173.5,0
489,6,217,174.5,0
489,7,196.5,174.5,0
489,8,176.5,175,0
489,9,156.5,175.5,0
489,10,136.5,175.5,0
489,11,117.5,176,0
489,12,97.5,176,0
489,13,78,175,0
489,14,59,177,0
489,15,40,177,0
489,16,20.8333333333333,177.333333333333,0
490,1,38,104,0
490,2,63,103,0
490,3,88,102,0
490,4,114,101,0
490,5,141,100,0
490,6,167,98.5,0
490,7,193.5,97.5,0
490,8,221,96.5,0
490,9,248,95.5,0
490,10,276,94.5,0
490,11,303.5,93.5,0
490,12,331,92.5,0
491,1,37.5,125,0
491,2,61.5,124,0
491,3,86,123,0
491,4,111,122,0
491,5,135.5,121.5,0
491,6,160.5,120.5,0
491,7,185.5,119.5,0
491,8,211.5,118.5,0
491,9,238,117.5,0
491,10,264,116.5,0
491,11,291.5,116,0
491,12,318.5,115,0
491,13,345.333333333333,114.166666666667,0
492,1,42,64.5,0
492,2,65.5,63.5,0
492,3,89.5,62,0
492,4,113.5,61,0
492,5,137.5,60,0
492,6,162.5,59,0
492,7,187,57.5,0
492,8,212.5,54.5,0
492,9,238,53,0
492,10,264,53.5,0
492,11,290.5,52.5,0
492,12,316.5,51.8333333333333,0
493,1,46,104,0
493,2,73,104,0
493,3,101.5,103,0
493,4,129.5,102,0
493,5,157.5,98.5,0
493,6,186,97.5,0
493,7,216,97,0
493,8,246,94.5,0
493,9,276,93.5,0
493,10,306,93.5,0
493,11,336,92.3333333333333,0
494,1,316.5,187,0
494,2,298,187.5,0
494,3,280.5,187.5,0
494,4,263,188,0
494,5,244.5,188.5,0
494,6,227,188,0
494,7,210,188.5,0
494,8,192,189,0
494,9,175,189,0
494,10,158.5,189.5,0
494,11,141.5,190,0
494,12,124.5,190,0
494,13,108,190.5,0
494,14,91.5,190.5,0
494,15,75.5,190.5,0
494,16,58.5,191.5,0
494,17,42.5,191.5,0
494,18,26.5,191.5,0
494,19,10.1666666666667,191.833333333333,0
495,1,327,195,0
495,2,312,195,0
495,3,294.5,195,0
495,4,279.5,196,0
495,5,262.5,196,0
495,6,249,196,0
495,7,233,196.5,0
495,8,218,197,0
495,9,202,197.5,0
495,10,186.5,197.5,0
495,11,171.5,198,0
495,12,158,198.5,0
495,13,143,198.5,0
495,14,128,199,0
495,15,115,199.5,0
495,16,100.5,199.5,0
495,17,86.5,200,0
495,18,76.5,200.5,0
495,19,60,200.5,0
495,20,49,201.5,0
495,21,32,202.5,0
495,22,21.5,202.5,0
495,23,8.66666666666667,203.166666666667,0
496,1,318.5,176.5,0
496,2,298.5,177,0
496,3,279,177,0
496,4,259.5,177.5,0
496,5,240.5,178,0
496,6,221.5,178,0
496,7,202.5,178.5,0
496,8,183.5,179,0
496,9,165,179,0
496,10,147,180,0
496,11,129,180,0
496,12,111,180.5,0
496,13,93,181,0
496,14,76,181,0
496,15,58,182,0
496,16,40.5,182,0
496,17,23,182.333333333333,0
497,1,45.5,65,0
497,2,67.5,64,0
497,3,89.5,62.5,0
497,4,111.5,61,0
497,5,134.5,59.5,0
497,6,157,58.5,0
497,7,180,56.5,0
497,8,203,55.5,0
497,9,227,53.5,0
497,10,251,52.5,0
497,11,275.5,51,0
497,12,300,49.5,0
497,13,324.333333333333,48.1666666666667,0
498,1,266.5,166,0
498,2,244,167,0
498,3,210.5,167,0
498,4,188.5,167.5,0
498,5,166.5,168.5,0
498,6,145.5,169,0
498,7,124,169,0
498,8,102.5,170.5,0
498,9,81.5,170.5,0
