x,y,z,trajectory,cluster
309.2342,302.4089,0,1152,4
246.5373,297.2546,0,1152,4
170.8055,300.921,0,1152,4
97.88622,297.3612,0,1152,4
43.44054,292.1585,0,1152,4
-32.02364,294.4854,0,1152,4
435.7786,252.5848,0,1153,4
399.4441,250.7947,0,1153,4
369.5696,254.7124,0,1153,4
321.166,255.9102,0,1153,4
268.5672,257.985,0,1153,4
231.2205,264.5269,0,1153,4
183.8984,258.4178,0,1153,4
170.568,227.9691,0,1153,4
159.0192,182.0237,0,1153,4
156.9094,137.7502,0,1153,4
146.3387,85.80493,0,1153,4
132.8505,55.42817,0,1153,4
135.9294,15.76341,0,1153,4
442.7723,283.81,0,1154,4
371.9787,278.2326,0,1154,4
303.5991,282.5374,0,1154,4
235.2395,290.342,0,1154,4
162.8285,287.9906,0,1154,4
101.0223,275.1479,0,1154,4
34.06908,283.046,0,1154,4
-37.38177,275.9299,0,1154,4
462.6496,279.7422,0,1155,4
403.0879,267.9911,0,1155,4
347.2548,281.4723,0,1155,4
300.0358,276.0262,0,1155,4
230.6593,275.6134,0,1155,4
161.3804,275.3502,0,1155,4
113.4083,273.5201,0,1155,4
50.92641,272.6904,0,1155,4
-8.466857,283.0383,0,1155,4
470.0717,278.9984,0,1156,4
442.4669,281.5636,0,1156,4
419.2771,276.1407,0,1156,4
394.2735,279.2471,0,1156,4
367.5476,271.8889,0,1156,4
332.7616,277.0552,0,1156,4
316.2096,268.6367,0,1156,4
281.6841,270.8878,0,1156,4
258.0382,270.4143,0,1156,4
231.1466,276.0744,0,1156,4
205.1613,278.7486,0,1156,4
192.2811,269.7571,0,1156,4
166.284,275.0643,0,1156,4
129.8177,275.9005,0,1156,4
99.66396,274.5411,0,1156,4
83.82235,269.4038,0,1156,4
50.92012,268.9559,0,1156,4
21.69541,264.2107,0,1156,4
-7.411452,270.974,0,1156,4
448.411,289.6476,0,1157,4
383.0716,276.2806,0,1157,4
303.0927,290.4849,0,1157,4
217.5084,293.366,0,1157,4
129.2913,276.1374,0,1157,4
46.36715,279.7268,0,1157,4
-19.62326,287.4218,0,1157,4
475.9591,278.815,0,1158,4
446.4815,265.8809,0,1158,4
416.282,271.0541,0,1158,4
392.2308,270.9781,0,1158,4
361.1903,274.6017,0,1158,4
342.3614,266.7357,0,1158,4
319.7758,282.1522,0,1158,4
292.5234,267.093,0,1158,4
268.1356,277.6274,0,1158,4
236.0142,274.3625,0,1158,4
196.165,272.9597,0,1158,4
180.2738,277.1708,0,1158,4
154.3544,281.4353,0,1158,4
141.9146,267.9983,0,1158,4
98.0996,265.3939,0,1158,4
72.04409,269.4626,0,1158,4
53.93946,270.9146,0,1158,4
19.1875,263.2102,0,1158,4
-6.982356,266.4529,0,1158,4
448.1215,273.5474,0,1159,4
406.9968,262.1243,0,1159,4
381.1795,269.8805,0,1159,4
337.2937,270.2052,0,1159,4
298.5093,264.3147,0,1159,4
258.0827,257.3302,0,1159,4
212.0032,261.8381,0,1159,4
181.8028,240.3753,0,1159,4
163.7424,213.5068,0,1159,4
167.7016,174.4366,0,1159,4
161.4558,143.7759,0,1159,4
154.3304,91.1011,0,1159,4
159.2848,59.29441,0,1159,4
149.2591,29.33446,0,1159,4
454.1316,291.6902,0,1160,4
418.7049,292.7978,0,1160,4
377.4901,289.6925,0,1160,4
337.7372,287.8336,0,1160,4
297.7291,284.8215,0,1160,4
255.2783,293.7913,0,1160,4
217.4121,289.8386,0,1160,4
184.5158,286.8136,0,1160,4
136.4896,290.415,0,1160,4
100.3176,289.8456,0,1160,4
54.68053,275.9861,0,1160,4
7.796048,291.3547,0,1160,4
-24.01671,289.3393,0,1160,4
451.0573,286.9884,0,1161,4
381.0726,278.9445,0,1161,4
310.771,288.9964,0,1161,4
246.4525,290.0185,0,1161,4
174.8492,282.1085,0,1161,4
102.0991,290.4407,0,1161,4
33.97251,285.4155,0,1161,4
-28.80686,283.8721,0,1161,4
447.713,263.0383,0,1162,4
407.6968,255.3965,0,1162,4
374.1983,265.3827,0,1162,4
329.3958,269.949,0,1162,4
304.7538,258.9171,0,1162,4
259.5569,269.8402,0,1162,4
228.5535,260.0149,0,1162,4
188.8169,258.0663,0,1162,4
179.0415,235.2233,0,1162,4
162.6094,191.7454,0,1162,4
144.3744,159.133,0,1162,4
143.0639,125.7472,0,1162,4
151.0674,88.38198,0,1162,4
146.6038,54.82533,0,1162,4
136.8639,28.13458,0,1162,4
470.3836,272.9432,0,1163,4
433.7491,276.2379,0,1163,4
420.3888,275.2061,0,1163,4
389.4079,277.3196,0,1163,4
363.3439,278.645,0,1163,4
331.9935,273.8193,0,1163,4
316.2198,275.2936,0,1163,4
277.727,277.1553,0,1163,4
249.5981,275.9242,0,1163,4
227.3174,262.5785,0,1163,4
206.6356,270.3913,0,1163,4
174.3017,273.6207,0,1163,4
151.173,276.2573,0,1163,4
128.5165,272.7404,0,1163,4
95.2011,270.8261,0,1163,4
70.00755,270.5728,0,1163,4
48.92978,270.5768,0,1163,4
14.53887,270.0462,0,1163,4
-9.822246,284.1565,0,1163,4
476.7803,280.018,0,1164,4
419.4745,279.9023,0,1164,4
348.2633,267.9407,0,1164,4
275.5222,273.3662,0,1164,4
209.7795,269.822,0,1164,4
137.3803,271.1682,0,1164,4
63.31252,272.208,0,1164,4
-4.587156,261.5903,0,1164,4
470.1607,276.585,0,1165,4
401.1267,273.5245,0,1165,4
357.8337,274.111,0,1165,4
298.4046,268.1494,0,1165,4
249.2292,267.4877,0,1165,4
203.285,266.9056,0,1165,4
144.7321,276.8118,0,1165,4
104.4201,274.5561,0,1165,4
44.43917,273.1371,0,1165,4
-17.95148,267.6597,0,1165,4
446.9449,258.9762,0,1166,4
389.6853,259.1265,0,1166,4
334.9673,251.9519,0,1166,4
281.6,259.0988,0,1166,4
223.8732,269.005,0,1166,4
172.258,235.3176,0,1166,4
160.659,179.8907,0,1166,4
147.6304,131.029,0,1166,4
143.9101,61.74129,0,1166,4
132.9851,14.28865,0,1166,4
444.713,291.6033,0,1167,4
373.6567,287.2328,0,1167,4
299.8203,285.691,0,1167,4
241.1733,287.1414,0,1167,4
164.965,284.3918,0,1167,4
102.5789,288.9427,0,1167,4
48.16586,286.1377,0,1167,4
-37.40139,283.7639,0,1167,4
456.9669,290.4034,0,1168,4
425.7026,281.9416,0,1168,4
394.4551,279.8187,0,1168,4
380.1798,285.0716,0,1168,4
338.041,292.84,0,1168,4
316.3293,286.9764,0,1168,4
282.9731,286.3378,0,1168,4
253.4346,294.6334,0,1168,4
223.0894,288.6027,0,1168,4
202.4388,293.546,0,1168,4
169.6832,287.5294,0,1168,4
132.928,291.3045,0,1168,4
116.0358,294.7855,0,1168,4
75.71262,287.753,0,1168,4
52.49146,285.0037,0,1168,4
22.10639,290.9278,0,1168,4
-7.930072,287.2093,0,1168,4
-28.62213,281.7276,0,1168,4
443.8129,305.3968,0,1169,4
413.4047,301.863,0,1169,4
383.5013,292.9238,0,1169,4
357.1029,286.089,0,1169,4
327.6115,297.2711,0,1169,4
298.2931,290.6715,0,1169,4
281.6404,293.2672,0,1169,4
261.8942,293.6417,0,1169,4
224.2842,291.2614,0,1169,4
190.8598,293.8031,0,1169,4
168.6618,303.0098,0,1169,4
136.2506,296.3132,0,1169,4
114.0966,293.1205,0,1169,4
83.55933,290.9001,0,1169,4
55.6533,295.0251,0,1169,4
24.29966,286.1854,0,1169,4
-1.530521,299.8068,0,1169,4
-26.99669,292.7666,0,1169,4
455.7898,293.0078,0,1170,4
414.5098,289.8073,0,1170,4
394.2076,284.2037,0,1170,4
362.291,283.0189,0,1170,4
333.7385,281.068,0,1170,4
302.7958,275.8957,0,1170,4
270.6704,277.3885,0,1170,4
248.1006,286.8171,0,1170,4
210.661,283.5565,0,1170,4
196.5323,282.7072,0,1170,4
153.9256,279.034,0,1170,4
133.3336,281.0044,0,1170,4
102.165,287.6021,0,1170,4
70.04203,276.969,0,1170,4
54.03671,281.761,0,1170,4
20.07528,277.3574,0,1170,4
-5.844264,288.4892,0,1170,4
-41.81283,284.0685,0,1170,4
454.481,277.0578,0,1171,4
392.9733,257.1992,0,1171,4
325.1042,273.7868,0,1171,4
255.6385,271.9334,0,1171,4
184.09,275.0151,0,1171,4
120.3749,275.0676,0,1171,4
45.96494,266.8105,0,1171,4
-20.27896,268.6787,0,1171,4
453.2122,267.8125,0,1172,4
386.0613,272.3563,0,1172,4
321.696,259.3706,0,1172,4
260.6642,269.1324,0,1172,4
185.39,272.9956,0,1172,4
118.9347,254.9458,0,1172,4
46.34053,263.5563,0,1172,4
-11.01129,271.2396,0,1172,4
455.8982,283.2292,0,1173,4
417.9959,288.8922,0,1173,4
367.2622,294.0596,0,1173,4
329.7572,287.5692,0,1173,4
309.5669,287.8054,0,1173,4
252.8819,287.5279,0,1173,4
204.5516,281.0409,0,1173,4
174.4074,285.6561,0,1173,4
130.5039,287.3875,0,1173,4
84.63997,279.2888,0,1173,4
49.81095,289.717,0,1173,4
12.07551,292.7413,0,1173,4
-31.22302,287.7811,0,1173,4
445.9236,259.9663,0,1174,4
400.0727,251.7286,0,1174,4
359.4237,252.0489,0,1174,4
315.8687,254.0247,0,1174,4
271.5916,254.3459,0,1174,4
234.1943,256.0781,0,1174,4
193.2206,255.0008,0,1174,4
169.9034,217.7262,0,1174,4
158.3346,180.2341,0,1174,4
135.2486,149.766,0,1174,4
138.0579,93.64167,0,1174,4
147.2968,57.23414,0,1174,4
138.1366,14.23609,0,1174,4
464.0176,289.2842,0,1175,4
408.4716,272.4909,0,1175,4
351.3871,266.2072,0,1175,4
283.1965,270.1152,0,1175,4
235.1436,279.5551,0,1175,4
166.4436,272.2094,0,1175,4
115.0103,276.4654,0,1175,4
56.56829,273.7714,0,1175,4
-11.41815,275.7371,0,1175,4
457.4927,288.3259,0,1176,4
403.6192,271.9958,0,1176,4
345.8282,271.6089,0,1176,4
289.1447,267.4298,0,1176,4
238.7227,269.697,0,1176,4
188.7209,271.6082,0,1176,4
140.3519,263.0618,0,1176,4
84.30959,280.3419,0,1176,4
29.71262,258.0416,0,1176,4
-21.27919,269.8683,0,1176,4
456.5801,267.494,0,1177,4
387.8503,274.1058,0,1177,4
342.9376,271.3866,0,1177,4
275.8168,260.2415,0,1177,4
212.4181,268.4752,0,1177,4
163.0588,273.7332,0,1177,4
99.38737,269.099,0,1177,4
48.62191,270.3122,0,1177,4
-14.93065,263.553,0,1177,4
454.4407,264.414,0,1178,4
400.783,269.8905,0,1178,4
353.0424,262.947,0,1178,4
298.0583,254.2045,0,1178,4
251.4626,269.5285,0,1178,4
187.505,267.6424,0,1178,4
143.0389,257.5251,0,1178,4
85.73185,263.2951,0,1178,4
37.91713,261.7437,0,1178,4
-18.88147,258.4018,0,1178,4
454.7589,264.6757,0,1179,4
392.3059,261.1247,0,1179,4
321.5285,265.7275,0,1179,4
260.7627,259.7555,0,1179,4
183.9872,258.798,0,1179,4
121.7641,269.8958,0,1179,4
53.6744,263.1992,0,1179,4
-18.61891,261.2189,0,1179,4
466.7421,278.48,0,1180,4
408.4352,276.0482,0,1180,4
353.4136,275.9796,0,1180,4
306.3284,276.0403,0,1180,4
261.0764,276.1816,0,1180,4
204.1413,270.5912,0,1180,4
150.5957,277.4118,0,1180,4
96.90522,273.3078,0,1180,4
44.32543,273.6725,0,1180,4
-13.86038,277.4821,0,1180,4
462.7508,279.5583,0,1181,4
392.6042,275.0722,0,1181,4
319.124,284.3487,0,1181,4
249.7624,267.6716,0,1181,4
179.8299,285.0172,0,1181,4
131.8586,277.9108,0,1181,4
58.56296,279.6033,0,1181,4
-6.656027,277.8713,0,1181,4
440.5771,277.4437,0,1182,4
372.2609,277.8122,0,1182,4
286.8466,280.3153,0,1182,4
213.7711,271.1786,0,1182,4
133.8184,279.5681,0,1182,4
43.45705,267.9264,0,1182,4
-32.45388,282.5301,0,1182,4
447.5726,245.3219,0,1183,4
377.8668,245.9165,0,1183,4
331.2339,244.7845,0,1183,4
274.6847,252.4128,0,1183,4
221.4056,255.136,0,1183,4
169.7495,236.8838,0,1183,4
155.0011,175.7806,0,1183,4
143.5877,121.1156,0,1183,4
139.4982,70.86556,0,1183,4
132.9847,15.78284,0,1183,4
447.0213,293.6944,0,1184,4
390.0362,284.979,0,1184,4
335.6133,290.4569,0,1184,4
274.4156,288.959,0,1184,4
230.5433,291.4652,0,1184,4
171.2139,289.0028,0,1184,4
123.6715,283.5716,0,1184,4
60.24683,280.4692,0,1184,4
12.54954,284.2791,0,1184,4
-40.87346,287.2072,0,1184,4
452.3504,285.541,0,1185,4
377.5711,284.8304,0,1185,4
313.7545,282.5997,0,1185,4
247.9634,276.6272,0,1185,4
176.9176,286.7306,0,1185,4
96.79656,273.6063,0,1185,4
39.12875,279.7448,0,1185,4
-28.61028,283.1599,0,1185,4
455.9576,282.1763,0,1186,4
418.4087,273.384,0,1186,4
383.4503,270.0845,0,1186,4
353.6279,272.8922,0,1186,4
306.5417,278.5027,0,1186,4
286.4362,278.0636,0,1186,4
233.1382,271.5362,0,1186,4
204.4791,258.555,0,1186,4
157.3415,267.3475,0,1186,4
124.5234,265.326,0,1186,4
83.57372,269.1576,0,1186,4
58.88512,271.7415,0,1186,4
26.1956,280.521,0,1186,4
-17.77283,269.6591,0,1186,4
442.1873,290.4622,0,1187,4
407.7636,290.4182,0,1187,4
372.1268,289.1075,0,1187,4
327.4504,282.9254,0,1187,4
288.6206,285.8317,0,1187,4
246.5762,293.0384,0,1187,4
212.79,286.2779,0,1187,4
169.4368,286.2852,0,1187,4
127.6161,281.4274,0,1187,4
90.119,290.1512,0,1187,4
41.71011,285.2472,0,1187,4
3.40664,285.7831,0,1187,4
-26.99899,287.5432,0,1187,4
460.8048,272.9221,0,1188,4
416.6864,265.1659,0,1188,4
370.9499,265.6443,0,1188,4
303.7509,270.8638,0,1188,4
250.1648,269.5194,0,1188,4
202.1877,267.5956,0,1188,4
150.5651,268.7363,0,1188,4
98.25903,267.5561,0,1188,4
41.08873,259.1272,0,1188,4
-10.57413,271.4333,0,1188,4
467.0101,269.5497,0,1189,4
440.5046,265.2022,0,1189,4
418.0092,264.9486,0,1189,4
393.1279,263.0901,0,1189,4
368.495,260.6819,0,1189,4
328.1548,264.5829,0,1189,4
317.8014,257.4551,0,1189,4
286.4462,268.074,0,1189,4
262.9438,258.4025,0,1189,4
232.8347,274.0211,0,1189,4
209.5103,264.6638,0,1189,4
173.6163,269.5214,0,1189,4
151.2065,270.4453,0,1189,4
125.867,276.3588,0,1189,4
106.1243,261.0747,0,1189,4
80.88589,263.2914,0,1189,4
54.84667,273.4689,0,1189,4
22.96115,273.0939,0,1189,4
-0.5816156,264.2125,0,1189,4
459.1237,260.7549,0,1190,4
405.3704,251.3456,0,1190,4
364.174,250.7521,0,1190,4
319.865,255.324,0,1190,4
295.2228,257.2361,0,1190,4
252.8516,263.439,0,1190,4
210.6076,262.2812,0,1190,4
173.1544,241.8997,0,1190,4
159.6336,196.9164,0,1190,4
159.4569,169.0139,0,1190,4
144.9658,126.6846,0,1190,4
145.7179,99.67138,0,1190,4
140.2463,49.96493,0,1190,4
139.0393,24.13989,0,1190,4
451.7822,261.5529,0,1191,4
410.9478,257.4739,0,1191,4
359.3776,256.6064,0,1191,4
338.1678,254.4637,0,1191,4
288.9013,266.7911,0,1191,4
246.9218,261.0632,0,1191,4
206.9666,266.2174,0,1191,4
170.7032,244.2336,0,1191,4
163.274,214.5377,0,1191,4
156.7966,167.8652,0,1191,4
153.1091,128.4079,0,1191,4
142.9696,89.89639,0,1191,4
141.0647,53.35094,0,1191,4
136.5146,17.23721,0,1191,4
446.905,294.8509,0,1192,4
416.3561,291.92,0,1192,4
364.6374,291.2861,0,1192,4
327.9913,291.1579,0,1192,4
290.2578,289.2896,0,1192,4
248.2764,296.3148,0,1192,4
207.4163,288.0034,0,1192,4
160.0214,289.0174,0,1192,4
129.5178,296.911,0,1192,4
93.27531,297.525,0,1192,4
42.6825,289.299,0,1192,4
-3.890717,288.4824,0,1192,4
-28.84023,294.289,0,1192,4
454.5058,290.8544,0,1193,4
407.6823,284.8888,0,1193,4
350.5842,286.7013,0,1193,4
307.9221,280.2705,0,1193,4
246.1357,291.9292,0,1193,4
190.6151,291.9718,0,1193,4
133.7797,277.5495,0,1193,4
79.6825,288.5495,0,1193,4
35.37694,285.3282,0,1193,4
-28.4168,287.4547,0,1193,4
438.923,289.5487,0,1194,4
375.0639,287.3914,0,1194,4
307.6098,285.6102,0,1194,4
238.3933,283.9717,0,1194,4
169.0478,287.887,0,1194,4
116.2315,288.0191,0,1194,4
40.15562,290.6779,0,1194,4
-18.37344,293.4229,0,1194,4
454.6183,256.5565,0,1195,4
399.3996,250.9406,0,1195,4
338.3044,248.1641,0,1195,4
278.4478,258.7046,0,1195,4
230.9726,262.8425,0,1195,4
179.3702,227.897,0,1195,4
171.9493,175.9235,0,1195,4
151.5284,122.756,0,1195,4
154.4855,69.25898,0,1195,4
147.6943,10.85429,0,1195,4
462.5517,274.0021,0,1196,4
403.5794,267.5492,0,1196,4
345.5095,269.1811,0,1196,4
290.9119,271.3629,0,1196,4
237.1924,266.0906,0,1196,4
165.2227,272.8736,0,1196,4
117.9029,265.7338,0,1196,4
48.13688,260.8793,0,1196,4
-6.37594,268.2576,0,1196,4
461.1537,269.7124,0,1197,4
427.0381,265.0837,0,1197,4
408.5018,264.0394,0,1197,4
380.9251,271.1638,0,1197,4
346.0833,264.8322,0,1197,4
319.7217,265.288,0,1197,4
300.792,261.5173,0,1197,4
282.5886,263.5167,0,1197,4
250.5569,268.5528,0,1197,4
231.9047,264.9716,0,1197,4
193.4969,258.3572,0,1197,4
172.8142,259.2849,0,1197,4
145.9025,258.1824,0,1197,4
125.1372,262.3362,0,1197,4
88.49218,257.9237,0,1197,4
66.7256,269.2592,0,1197,4
41.13026,262.9816,0,1197,4
1.333842,256.9137,0,1197,4
-14.82231,265.1603,0,1197,4
469.132,271.9197,0,1198,4
431.0516,276.9185,0,1198,4
400.0445,269.0019,0,1198,4
382.1797,282.2445,0,1198,4
348.3646,272.4558,0,1198,4
324.9839,271.1311,0,1198,4
307.8155,262.4686,0,1198,4
269.6604,264.2995,0,1198,4
248.8325,261.3196,0,1198,4
212.6348,273.3867,0,1198,4
190.6565,271.5895,0,1198,4
166.0179,261.9138,0,1198,4
141.1821,273.6574,0,1198,4
117.0025,268.5312,0,1198,4
84.53687,275.772,0,1198,4
60.7574,256.9921,0,1198,4
34.17238,271.3116,0,1198,4
18.69143,252.3514,0,1198,4
-19.18867,261.4475,0,1198,4
449.8746,307.4151,0,1199,4
414.8272,287.8356,0,1199,4
378.3648,291.8741,0,1199,4
335.1091,300.76,0,1199,4
292.0804,302.5449,0,1199,4
252.5375,292.8952,0,1199,4
208.9253,295.1143,0,1199,4
179.3943,295.0843,0,1199,4
124.1373,307.0822,0,1199,4
95.03674,297.3437,0,1199,4
43.1019,284.9099,0,1199,4
1.275913,302.3434,0,1199,4
-22.81156,301.5427,0,1199,4
436.6512,268.1314,0,1200,4
415.8116,280.8579,0,1200,4
378.8068,278.3212,0,1200,4
345.6728,266.0034,0,1200,4
329.8304,276.6732,0,1200,4
295.6936,277.3868,0,1200,4
269.9076,269.4791,0,1200,4
244.7014,277.0036,0,1200,4
209.2338,274.7015,0,1200,4
187.4104,275.6503,0,1200,4
160.9208,276.8631,0,1200,4
131.5492,269.7926,0,1200,4
100.2058,275.9737,0,1200,4
76.93915,276.8774,0,1200,4
47.3016,271.1883,0,1200,4
8.998466,273.2491,0,1200,4
-18.32144,285.9352,0,1200,4
-38.10394,283.2951,0,1200,4
455.8373,263.0948,0,1201,4
396.4377,267.6829,0,1201,4
332.3851,267.6784,0,1201,4
275.1937,265.0185,0,1201,4
211.516,259.155,0,1201,4
152.1079,257.9174,0,1201,4
94.54984,261.8036,0,1201,4
34.47056,259.7273,0,1201,4
-26.37908,256.1808,0,1201,4
444.5024,281.4628,0,1202,4
392.2353,284.8565,0,1202,4
332.0198,280.0342,0,1202,4
295.5774,275.6271,0,1202,4
231.5563,280.2097,0,1202,4
171.6746,273.9425,0,1202,4
128.7901,274.4805,0,1202,4
72.09412,276.0727,0,1202,4
19.80462,285.1392,0,1202,4
-34.52293,276.9522,0,1202,4
463.721,255.4668,0,1203,4
417.6935,261.4622,0,1203,4
387.5288,259.6468,0,1203,4
353.0634,264.1076,0,1203,4
301.3311,260.5448,0,1203,4
261.5028,262.8026,0,1203,4
228.6812,263.0846,0,1203,4
192.4422,249.5739,0,1203,4
185.514,211.2985,0,1203,4
175.0927,174.3195,0,1203,4
172.2805,137.5669,0,1203,4
165.3344,96.99359,0,1203,4
156.8993,64.75729,0,1203,4
150.4872,15.92647,0,1203,4
458.4046,274.1014,0,1204,4
438.4861,275.9489,0,1204,4
405.7822,267.6662,0,1204,4
386.9001,268.7962,0,1204,4
357.6783,268.6785,0,1204,4
333.2659,270.3544,0,1204,4
300.2209,270.8179,0,1204,4
280.8513,273.6861,0,1204,4
256.733,269.0391,0,1204,4
224.6746,263.0967,0,1204,4
204.0327,271.2842,0,1204,4
181.1291,271.8214,0,1204,4
147.3363,271.0995,0,1204,4
125.1175,264.3805,0,1204,4
93.33366,272.1346,0,1204,4
69.69457,264.5676,0,1204,4
40.87671,264.722,0,1204,4
13.74974,266.8085,0,1204,4
-3.207269,262.5504,0,1204,4
460.9181,254.8445,0,1205,4
401.4207,259.7086,0,1205,4
339.0118,266.3652,0,1205,4
290.0779,256.0704,0,1205,4
221.8819,254.8981,0,1205,4
162.6478,254.6148,0,1205,4
97.38376,260.5377,0,1205,4
40.84013,252.8006,0,1205,4
-7.182923,250.0602,0,1205,4
448.5402,252.031,0,1206,4
391.1817,255.7628,0,1206,4
341.0451,256.3121,0,1206,4
276.9861,262.2849,0,1206,4
224.168,268.8392,0,1206,4
180.379,232.8489,0,1206,4
156.2227,180.0766,0,1206,4
157.9049,116.504,0,1206,4
151.0241,71.38837,0,1206,4
138.0527,20.22536,0,1206,4
442.3563,274.2076,0,1207,4
387.492,274.1028,0,1207,4
344.6657,282.1571,0,1207,4
290.661,272.7219,0,1207,4
236.696,273.8528,0,1207,4
187.694,273.2009,0,1207,4
112.3098,290.8846,0,1207,4
75.05241,279.0442,0,1207,4
16.07257,280.8412,0,1207,4
-31.60863,287.4734,0,1207,4
443.7128,272.9885,0,1208,4
359.7272,269.1866,0,1208,4
282.9033,276.7479,0,1208,4
208.5085,276.3311,0,1208,4
124.3079,278.919,0,1208,4
35.29701,270.3249,0,1208,4
-47.66516,277.4926,0,1208,4
436.3522,285.1602,0,1209,4
394.4348,285.7442,0,1209,4
358.2893,289.0583,0,1209,4
316.9573,292.632,0,1209,4
274.7465,291.5712,0,1209,4
240.992,288.0503,0,1209,4
195.2368,293.2552,0,1209,4
158.3,294.7798,0,1209,4
121.5925,293.9906,0,1209,4
80.30306,287.8855,0,1209,4
36.36129,287.1234,0,1209,4
-1.487574,279.9975,0,1209,4
-41.96391,295.6672,0,1209,4
449.9571,281.1581,0,1210,4
389.4581,285.936,0,1210,4
340.5133,278.6148,0,1210,4
290.6679,272.4206,0,1210,4
227.2847,282.4773,0,1210,4
187.4388,272.4514,0,1210,4
125.9521,276.8486,0,1210,4
70.27923,271.1477,0,1210,4
13.49451,277.6115,0,1210,4
-42.5779,281.2209,0,1210,4
455.2526,287.7531,0,1211,4
400.4289,283.5102,0,1211,4
321.0661,280.2272,0,1211,4
251.2237,278.8463,0,1211,4
189.0087,281.3907,0,1211,4
118.724,277.2232,0,1211,4
38.06264,269.3498,0,1211,4
-4.045715,271.2896,0,1211,4
461.9709,271.6228,0,1212,4
392.1884,276.5847,0,1212,4
327.0022,278.8116,0,1212,4
250.3675,277.7975,0,1212,4
194.6043,262.3102,0,1212,4
130.5873,271.5965,0,1212,4
61.30306,278.8462,0,1212,4
-5.179501,263.5374,0,1212,4
460.154,286.5969,0,1213,4
386.7728,277.3206,0,1213,4
321.5353,291.5675,0,1213,4
244.6924,283.1945,0,1213,4
186.0244,279.3878,0,1213,4
116.9041,279.6306,0,1213,4
45.13945,280.0212,0,1213,4
-30.62125,287.2588,0,1213,4
452.8088,265.0405,0,1214,4
409.752,257.0724,0,1214,4
373.141,266.4179,0,1214,4
341.9421,266.8358,0,1214,4
305.1257,256.0846,0,1214,4
262.776,256.6089,0,1214,4
228.4551,259.4845,0,1214,4
197.4528,254.0826,0,1214,4
178.3704,229.1099,0,1214,4
164.6106,190.7494,0,1214,4
158.6259,159.9868,0,1214,4
148.8173,114.5592,0,1214,4
139.998,78.79789,0,1214,4
142.5004,55.87237,0,1214,4
137.3586,22.03448,0,1214,4
457.9652,293.7603,0,1215,4
374.6191,283.58,0,1215,4
301.4463,293.571,0,1215,4
208.9398,270.4279,0,1215,4
128.792,285.2341,0,1215,4
52.96534,276.6893,0,1215,4
-32.80345,283.723,0,1215,4
457.1218,286.161,0,1216,4
378.3771,295.774,0,1216,4
291.3227,287.2393,0,1216,4
213.6255,293.3745,0,1216,4
134.4557,297.4058,0,1216,4
44.98452,290.2432,0,1216,4
-24.43277,288.1428,0,1216,4
471.0435,271.2712,0,1217,4
441.4414,270.9802,0,1217,4
417.0724,271.4524,0,1217,4
384.8342,271.5124,0,1217,4
363.4385,271.0956,0,1217,4
331.9898,281.1813,0,1217,4
306.1688,266.8021,0,1217,4
278.9051,274.8859,0,1217,4
260.4234,266.3615,0,1217,4
219.5201,275.4779,0,1217,4
200.6017,273.038,0,1217,4
169.0903,265.9063,0,1217,4
150.6322,271.8821,0,1217,4
124.7008,278.6023,0,1217,4
95.86686,264.5058,0,1217,4
74.81361,264.1886,0,1217,4
50.07939,256.1516,0,1217,4
19.59644,269.4708,0,1217,4
1.462486,263.0228,0,1217,4
452.2977,282.7521,0,1218,4
383.5854,288.7731,0,1218,4
309.0998,281.5785,0,1218,4
237.5895,287.2186,0,1218,4
183.4012,286.8126,0,1218,4
96.367,277.3373,0,1218,4
38.62156,286.0103,0,1218,4
-27.81212,283.532,0,1218,4
461.0091,287.9892,0,1219,4
386.7939,287.8369,0,1219,4
321.197,290.6476,0,1219,4
247.3675,277.6761,0,1219,4
184.0779,274.1737,0,1219,4
100.7061,280.4138,0,1219,4
50.67949,282.0094,0,1219,4
-25.80485,287.4305,0,1219,4
461.0036,268.5328,0,1220,4
388.1048,282.3318,0,1220,4
328.7094,272.5482,0,1220,4
265.3029,272.463,0,1220,4
181.2349,265.9339,0,1220,4
124.7801,274.6846,0,1220,4
58.33611,268.843,0,1220,4
-6.209204,268.3222,0,1220,4
466.1782,264.964,0,1221,4
429.8195,276.2429,0,1221,4
397.8516,274.1351,0,1221,4
350.2284,279.8491,0,1221,4
329.613,269.9789,0,1221,4
281.8704,269.2886,0,1221,4
244.6415,265.5782,0,1221,4
218.8474,269.3832,0,1221,4
171.4478,273.473,0,1221,4
133.5367,265.0254,0,1221,4
105.6831,274.6736,0,1221,4
63.39152,267.6158,0,1221,4
35.23627,268.3104,0,1221,4
-6.807463,265.1255,0,1221,4
443.2884,280.6726,0,1222,4
415.1706,278.8348,0,1222,4
391.8024,289.912,0,1222,4
357.9094,277.2585,0,1222,4
336.4507,273.16,0,1222,4
309.172,282.8677,0,1222,4
284.6088,290.5146,0,1222,4
251.3042,288.8992,0,1222,4
223.814,279.3321,0,1222,4
198.5446,285.5574,0,1222,4
171.0509,272.1238,0,1222,4
134.9282,269.0399,0,1222,4
108.5481,283.6011,0,1222,4
85.12365,272.1682,0,1222,4
55.72491,277.6485,0,1222,4
17.19546,278.9768,0,1222,4
-3.405615,286.8675,0,1222,4
-30.06748,289.4372,0,1222,4
442.4688,285.9746,0,1223,4
401.5211,292.2296,0,1223,4
339.8366,292.5655,0,1223,4
287.9975,300.77,0,1223,4
